,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
52,2024-01-29 23:23:00,190.3,190.175,190.3,190.165,212915.0,1706541780,,,,,,,,,,,68.50783465638801,24.043360207467003,-13.434563012583652,60.78493602771213,0,0,100666.27000000005,,,190.3:264.0;,174.76800000000162,
279,2024-01-31 03:10:00,187.21,187.095,187.24,187.095,105724.0,1706641800,,,,,1.0,,1.0,,,,-20.034790313622125,-1.5836967186630275,7.643299991694384,-75.52727040559336,1,0,50493.99000000005,187.21:268.0;,187.21:268.0;,,0.0,187.21;
365,2024-01-31 04:36:00,187.357,187.395,187.4,187.355,89256.0,1706646960,,,,,,,,,,,11.31483872048311,36.91054551102644,4.959064923172853,-19.2580505810093,0,0,100705.66600000006,,,187.357:268.0;,39.395999999997684,
337,2024-02-13 04:08:00,186.612,186.65,186.68,186.612,40488.0,1707768480,1.0,,,,1.0,,,,,,-0.9798883209255536,6.785919375396965,10.182809237326396,-58.16471543063449,1,0,50507.03800000006,186.612:269.0;,186.612:269.0;,,0.0,186.612;
386,2024-02-13 04:57:00,186.78,186.745,186.8,186.745,256556.0,1707771420,,,,,,,,,,,84.43415319894322,14.868232159326569,6.86239028465198,65.24452522490917,0,0,100750.85800000007,,,186.78:269.0;,45.19200000000171,187.155;
7,2024-02-13 22:38:00,184.38,184.52,184.56,184.38,294513.0,1707835080,1.0,,,,,,,,,,7.262916510231179,13.99332350513837,0.65481207615953,-76.34221532719961,1,0,50415.11800000007,184.38:273.0;,184.38:273.0;,,0.0,184.38;
11,2024-02-13 22:42:00,184.1,184.035,184.1,184.001,284154.0,1707835320,,,,,,,,,,,-8.395973800943466,10.8658190642549,0.65481207615953,-76.94837964111076,0,0,100674.41800000006,,,184.1:273.0;,-76.44000000000031,
86,2024-02-14 23:57:00,183.135,183.03,183.135,183.02,111029.0,1707926220,1.0,,,,,,,,,,16.589547061492922,9.286304257946298,8.64081395172456,-70.44436154316004,1,0,50495.428000000065,183.135:274.0;,183.135:274.0;,,0.0,183.135;
91,2024-02-15 00:02:00,182.705,182.585,182.78,182.585,199249.0,1707926520,,,,,,,,,,,5.2072764058744525,6.867249683698809,6.376971821369189,-71.1039394863516,0,0,100556.59800000007,,,182.705:274.0;,-117.81999999999408,
62,2024-03-05 23:33:00,169.67,169.61,169.67,169.47,325418.0,1709652780,1.0,,,,,,,,,,10.262505645127472,7.43774736906181,8.201669735361186,-73.9005046707577,1,0,50334.27800000007,169.67:296.0;,169.67:296.0;,,0.0,169.67;
116,2024-03-06 00:27:00,170.035,170.025,170.12,170.005,115920.0,1709656020,,,,,,,,,,,86.95897855554884,-5.205669404652227,7.363722818066261,63.71658271072857,0,0,100664.63800000006,,,170.035:296.0;,108.04000000000269,
22,2024-03-06 22:53:00,168.97,169.2,169.2,168.97,218801.0,1709736780,1.0,,,,1.0,,,,,,-11.922413267914171,10.32124091353895,3.467104397970033,-76.87830170077153,1,0,50480.54800000007,168.97:297.0;,168.97:297.0;,,0.0,168.97;
30,2024-03-06 23:01:00,169.29,169.44,169.47,169.29,371077.0,1709737260,,,,,,,,,,,11.16318576564747,14.468369241408787,3.7401599766047,48.93078305891592,0,0,100759.67800000007,,,169.29:297.0;,95.03999999999797,
6,2024-03-22 21:37:00,170.62,170.695,170.695,170.565,347179.0,1711114620,1.0,,,,,,,,,,36.43574344165208,13.329423611773532,-11.390425125810252,-68.35181662955529,1,0,50426.77800000007,170.62:295.0;,170.62:295.0;,,0.0,170.62;
12,2024-03-22 21:43:00,169.991,169.99,170.07,169.99,412377.0,1711114980,,,,,,,,,,,2.899459719059521,13.503196604965126,-11.390425125810252,-77.39634265593004,0,0,100574.12300000008,,,169.991:295.0;,-185.55499999999725,
54,2024-04-19 22:25:00,164.8,164.73,164.81,164.73,163162.0,1713536700,1.0,,,,,,,,,,-4.52008686831363,7.526491537564716,3.876777666845836,-74.60097334819636,1,0,50310.12300000008,164.8:305.0;,164.8:305.0;,,0.0,164.8;
106,2024-04-19 23:17:00,164.935,164.815,164.935,164.79,154992.0,1713539820,,,,,,,,,,,47.46095658619856,12.618670908180237,4.782131087559886,62.89246593254922,0,0,100615.29800000008,,,164.935:305.0;,41.174999999997226,
151,2024-04-20 00:02:00,164.35,164.405,164.415,164.35,85928.0,1713542520,,,,,1.0,,,,,,1.1135594348318918,-0.8761545015851624,3.343465980594296,-69.81053912754577,1,0,50488.54800000008,164.35:305.0;,164.35:305.0;,,0.0,164.35;
165,2024-04-20 00:16:00,164.065,163.975,164.07,163.975,151840.0,1713543360,,,,,,,,,,,14.105399092531542,-1.426663364130203,3.343465980594296,-69.89695665345133,0,0,100528.37300000008,,,164.065:305.0;,-86.92499999999896,
278,2024-05-24 02:09:00,187.47,187.44,187.53,187.44,149116.0,1716487740,,,,,1.0,,,,,,-1.8545470789553955,-0.4162196632256965,-4.228127811322764,-74.48646352015729,1,0,50286.41300000008,187.47:268.0;,187.47:268.0;,,0.0,187.47;
321,2024-05-24 02:52:00,187.3,187.35,187.35,187.295,90158.0,1716490320,,,,,,,,,,,45.50565002638943,2.889109955101276,-8.628051470201314,-67.30062760779023,0,0,100482.81300000008,,,187.3:268.0;,-45.55999999999665,
388,2024-05-24 03:59:00,186.82,186.89,186.89,186.76,377416.0,1716494340,,,,,,,1.0,,1.0,,-5.964120690444432,3.689189092620428,-16.289789556261866,-75.44141355149951,1,0,100482.81300000008,,,,0.0,
