,dt,open,close,high,low,vol,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
48,2023-10-19 22:19:00,36.548,36.597,36.597,36.521,402450,1697725140,,,,,,,,,,,81.93485381706836,49.10372147599044,2.2627457506724227,49.99385128964054,0,0,101329.48499999999,,,36.548:693.0;,99.79199999999886,
375,2023-10-20 03:46:00,35.029,35.037,35.052,35.029,404352,1697744760,,,1.0,,,,,,,,22.835088634811925,-9.311203747716682,-2.436754944992998,-74.95869559359669,1,0,50852.69599999998,35.029:1441.0;,35.029:1441.0;,,0.0,35.029;
386,2023-10-20 03:57:00,35.382,35.37,35.392,35.362,198208,1697745420,,,,,,,,,,,80.23474837550933,-6.894194019826358,-2.436754944992998,85.36853324722554,0,0,101838.15799999998,,,35.382:1441.0;,508.672999999992,35.427;
4,2023-10-20 21:35:00,34.724,34.822,34.822,34.724,462129,1697808900,1.0,,,,,,,,,,51.64935199158201,-5.523299824726941,12.826190454765316,-51.1263561497194,1,0,50932.77399999998,34.724:1466.0;,34.724:1466.0;,,0.0,34.724;
13,2023-10-20 21:44:00,35.127,35.182,35.2,35.127,406530,1697809440,,1.0,,,,,,,,,55.994490749131856,-4.468082832549122,12.826190454765316,71.15343942716605,0,1,76680.86499999999,34.724:733.0;,,35.127:733;,295.39900000000426,35.247;
15,2023-10-20 21:46:00,34.992,34.987,35.032,34.987,513399,1697809560,,,,,,,,,,,55.08544916259679,-2.8943970379909416,12.826190454765316,71.11364988537545,0,0,102330.00099999999,,,34.992:733.0;,196.4440000000005,
44,2023-10-20 22:15:00,34.562,34.539,34.577,34.526,328862,1697811300,,,,,,,,,1.0,,6.309154859201442,-2.1843874385916493,11.01601268452535,-75.82594051781781,1,0,51420.174999999996,34.562:1473.0;,34.562:1473.0;,,0.0,34.562;
59,2023-10-20 22:30:00,34.377,34.387,34.412,34.367,413380,1697812200,,,,,,,,,,,-11.004727623090687,-5.592789202871565,8.326878958993596,-77.63576865577615,0,0,102057.496,,,34.377:1473.0;,-272.5049999999929,
63,2023-10-20 22:34:00,34.257,34.312,34.312,34.257,342960,1697812440,,,,,,,1.0,,,,-11.18579120449884,-5.592789202871565,8.326878958993596,-77.45925193221157,1,0,51151.594000000005,34.257:1486.0;,34.257:1486.0;,,0.0,34.257;
70,2023-10-20 22:41:00,34.202,34.206,34.27,34.197,226052,1697812860,,,,,,,,,,,-4.694814563806212,-6.352570909826603,8.326878958993596,-70.96259524206377,0,0,101975.766,,,34.202:1486.0;,-81.72999999999958,
