,dt,open,close,high,low,vol,turnover,ts,icon_1,icon_2,icon_11,icon_12,icon_13,icon_41,icon_34,icon_35,icon_38,icon_39,jw1,jw5,atr5,jw30,baijiao,buy_signal,sell_signal,cash,chicang,buy_detail,sell_detail,profit,max_zhiying_prices
15,2024-06-20 21:46:00,144.89,144.85,145.115,144.85,28893.0,4187648.0,1718891160,,,,,,,,,,,83.86116870334638,4.002552439529282,0.4554285714285718,20.820623025602323,74.85569415351446,0,0,100119.64099999997,,,144.89:346.0;,207.59999999999803,
43,2024-06-20 22:14:00,142.82,142.63,142.86,142.61,33931.0,4843040.0,1718892840,,,,,,,1.0,,1.0,,-11.793583375916064,-5.50765439195213,0.6702857142857154,17.911156016136317,-75.92364966903286,1,0,50275.460999999974,142.82:349.0;,142.82:349.0;,,0.0,142.82;
45,2024-06-20 22:16:00,142.49,142.49,142.7,142.49,48790.0,6955232.0,1718892960,,,,,,,,,,,-12.127435142624492,-7.741416558037415,0.7032857142857166,17.911156016136317,-76.53499809343715,0,0,100004.47099999998,,,142.49:349.0;,-115.16999999999445,
65,2024-06-21 22:36:00,140.574,140.61,140.61,140.47,28212.0,3964416.0,1718980560,,,,,,,1.0,,,,-1.7576549014006917,0.1554424593823427,0.6487142857142872,5.898192155334449,-77.0031455256523,1,0,50100.70099999997,140.574:355.0;,140.574:355.0;,,0.0,140.574;
113,2024-06-21 23:24:00,141.78,141.81,141.81,141.78,2531.0,358624.0,1718983440,,,,,,,,,,,127.73912469610272,1.851622618804185,0.3044999999999963,4.915154101994183,75.04316311690879,0,0,100432.60099999997,,,141.78:355.0;,428.129999999996,
124,2024-06-24 23:35:00,141.62,141.66,141.69,141.62,20283.0,2873536.0,1719243300,,,,,1.0,,1.0,,,,-3.458687809317599,15.106103505224011,0.3457857142857169,38.9210758411834,-71.90967888227192,1,0,50299.12099999996,141.62:354.0;,141.62:354.0;,,0.0,141.62;
127,2024-06-24 23:38:00,141.55,142.12,142.12,141.55,13342.0,1892320.0,1719243480,,,,,,,,,,,5.403958932833184,15.106103505224011,0.3457857142857169,38.9210758411834,-56.18304741056285,0,0,100407.82099999997,,,141.55:354.0;,-24.779999999997585,
6,2024-06-26 21:37:00,139.26,138.77,139.26,138.76,19571.0,2722304.0,1719409020,1.0,,,,,,,,,,18.12561395351393,0.2862937659228919,0.4353571428571428,11.727499363174154,64.69890206808557,1,0,50274.22099999997,139.26:360.0;,139.26:360.0;,,0.0,139.26;
7,2024-06-26 21:38:00,138.86,138.69,138.86,138.69,22097.0,3066304.0,1719409080,,,,,,,,,,,16.81950365231682,0.2862937659228919,0.4353571428571428,11.727499363174154,61.00594124705863,0,0,100263.82099999997,,,138.86:360.0;,-143.99999999999181,
220,2024-06-27 01:11:00,137.57,137.25,137.57,136.925,158345.0,21737152.0,1719421860,,,,,,,,,1.0,,-6.510120780888229,16.97272915289009,0.2721428571428532,5.698324070571857,-73.35371861276235,1,0,50188.34099999997,137.57:364.0;,137.57:364.0;,,0.0,137.57;
