,dt_period,open,close,high,low,vol,turnover,m1,m2,jw,R6,duanxian,long,short,long_stop,short_stop,long_in,long_out,short_in,short_out,profit_rate
109,2022052009,251.65,255.06,255.846,240.87,72907429,18410215424.0,-3.555,-6.262,-0.9999704331160189,-1.7961326252905963,-1.5500191012579876,0,0,0,0,0,0,0,0,
110,2022052409,252.3,256.93,258.97,247.985,57591852,14922577408.0,-3.844,-6.087,0.3877709696067626,-2.255593860358843,-0.45946123506824676,0,0,0,0,0,0,0,0,
111,2022052609,256.68,267.65,268.41,255.79,51912910,13943397888.0,-3.969,-5.314,4.671083652266361,-0.10035749618104717,2.155236364177796,0,0,0,0,0,0,0,0,
112,2022053109,266.94,266.83,271.97,263.43,63119870,17127749632.0,-4.095,-4.686,8.326879569730096,2.593896928114077,2.6942544242951243,0,0,0,1,0,0,0,0,
113,2022060209,258.86,264.43,269.4,256.045,72085484,19422671872.0,-4.243,-4.26,10.97637802641728,4.740558882712904,2.1466619545988266,0,0,0,0,0,0,0,0,
114,2022060609,266.47,266.91,268.57,259.71,45261170,12210230272.0,-4.345,-3.744,14.0752224849751,6.927518814157054,2.18695993144415,0,0,0,0,0,0,0,0,
115,2022060809,266.12,259.2,267.4,259.06,43812064,10912327680.0,-4.542,-3.694,14.742090237781014,7.264355175394513,0.3368363612374594,0,0,0,0,0,0,0,0,
116,2022061009,254.99,236.67,260.96,236.02,77825774,19246419968.0,-5.028,-4.777,10.461280358121925,3.2502856931716764,-4.014069482222837,0,0,0,0,0,0,0,0,
117,2022061409,238.27,246.17,249.68,235.96,61763216,15255349248.0,-5.355,-5.065,9.164137874456571,-0.2212218850365133,-3.4715075782081897,0,0,0,0,0,0,0,0,
118,2022061609,240.39,242.06,245.541,237.461,76253940,18777563648.0,-5.714,-5.438,6.991030158845746,-4.088527273052463,-3.86730538801595,0,0,1,0,0,0,0,0,
119,2022062109,244.665,247.54,251.56,241.441,55889512,14156740096.0,-5.974,-5.373,6.5221756363082335,-6.681341035256281,-2.592813762203818,0,0,0,0,0,0,0,0,
