,dt_period,open,close,high,low,vol,turnover,m1,m2,jw,R6,duanxian,long,short,long_stop,short_stop,long_in,long_out,short_in,short_out,profit_rate
43,2021091009,106.99,105.2,107.09,104.97,32602292,3416580096.0,3.034,0.569,,65.21722755604102,-3.331975941743451,0,0,0,0,0,0,0,0,
44,2021091309,105.26,104.8,105.68,102.65,37767788,3915130112.0,2.997,0.365,53.87240745602517,61.9154589687231,-3.301768587317923,0,0,0,0,0,0,0,0,
45,2021091409,105.52,105.73,106.79,104.37,40629528,4298513408.0,2.973,0.249,54.339021615472134,59.337016848500426,-2.5784421202226753,0,0,0,0,0,0,0,0,
46,2021091509,106.0,105.6,106.32,104.04,37998940,3978380032.0,2.945,0.149,54.6890464105481,57.00484330947839,-2.332173539022037,0,0,0,0,0,0,0,0,
47,2021091609,104.915,106.22,106.746,103.78,38150268,4000640000.0,2.926,0.102,55.310738115379735,53.447815482829796,-3.557027826648593,0,0,0,0,0,0,0,0,
48,2021091709,105.555,103.88,106.55,103.42,44528336,4654487040.0,2.874,-0.058,54.68841559788544,46.34352320763044,-7.104292275199356,0,0,0,0,0,0,0,0,
49,2021092009,101.58,101.55,102.73,99.52,45228412,4549409792.0,2.79,-0.303,52.96289794908526,38.101662445954304,-8.241860761676136,0,0,1,0,0,0,0,0,
50,2021092109,102.15,102.82,103.415,101.2,35481500,3619849984.0,2.727,-0.424,51.82572833521077,30.942476788255448,-7.159185657698856,0,0,0,0,0,0,0,0,
51,2021092209,102.815,104.38,104.6,102.277,34126280,3542451968.0,2.686,-0.432,51.15253603653227,25.807276939645078,-5.13519984861037,0,0,0,0,0,0,0,0,
52,2021092309,104.89,106.15,106.855,103.93,32816656,3463170048.0,2.669,-0.341,51.073954123078266,23.902139085682208,-1.90513785396287,0,0,0,0,0,0,0,0,
53,2021092409,105.185,105.8,106.018,104.711,26482610,2785359872.0,2.647,-0.283,50.810797272033426,23.72583983653567,-0.17629924914653827,0,0,0,0,0,0,0,0,
54,2021092709,105.065,108.16,108.43,103.45,51944348,5533210112.0,2.655,-0.112,51.91932827356361,27.065222627111012,3.3393827905753426,0,0,0,1,0,0,0,0,
55,2021092809,106.835,101.52,107.89,100.63,74468968,7667520000.0,2.571,-0.322,49.14810047119752,25.11359014347275,-1.9516324836382637,0,0,0,0,0,0,0,0,
56,2021092909,102.295,100.35,102.76,99.82,52224720,5270969856.0,2.474,-0.542,45.62103851190669,20.388162406621007,-4.725427736851742,0,0,0,0,0,0,0,0,
57,2021093009,102.08,102.9,104.4,100.1,57636700,5962306560.0,2.415,-0.575,40.960782366755,17.300529021642205,-3.087633384978801,0,0,1,0,0,0,0,0,
58,2021100109,102.6,102.45,103.41,100.689,41491584,4225163520.0,2.352,-0.616,34.57894837607088,14.54669027809173,-2.7538387435504745,0,0,0,0,0,0,0,0,
59,2021100409,101.742,100.34,102.45,99.833,41967148,4207849984.0,2.262,-0.749,27.15822176657491,10.213577959772778,-4.333112318318953,0,0,0,0,0,0,0,0,
60,2021100509,100.92,101.81,102.87,100.59,31455248,3171859968.0,2.195,-0.767,21.818658127254707,7.086500939546582,-3.1270770202261957,0,0,0,0,0,0,0,0,
61,2021100609,100.445,103.64,104.43,99.83,39071788,3973700096.0,2.154,-0.676,18.64543642956113,6.323479706849383,-0.7630212326971986,0,0,0,0,0,0,0,0,
62,2021100709,104.6,106.45,107.925,104.45,41543108,4434271744.0,2.153,-0.45,19.48480386423327,9.098613394132798,2.7751336872834145,0,0,0,0,0,0,0,0,
63,2021100809,106.55,105.06,107.25,104.89,30623048,3231040000.0,2.13,-0.341,19.597046490142844,11.577342117048062,2.478728722915264,0,0,0,1,0,0,0,0,
64,2021101109,104.62,104.68,107.17,103.9,31284388,3310220032.0,2.103,-0.271,20.006954644457736,13.376404646740653,1.7990625296925913,0,0,0,0,0,0,0,0,
65,2021101209,105.165,105.04,106.028,104.11,34039904,3572300032.0,2.08,-0.194,20.889739092847492,14.999232861934416,1.6228282151937634,0,0,0,0,0,0,0,0,
66,2021101309,106.275,109.16,109.86,105.071,55631916,6022000128.0,2.112,0.082,27.00583959265431,20.15117400783616,5.151941145901745,0,0,0,0,0,0,0,0,
67,2021101409,110.5,111.99,112.3,109.705,46900156,5204859904.0,2.179,0.444,36.124430066851815,28.626758983932916,8.475584976096755,1,0,0,1,1,0,0,0,
68,2021101509,112.505,112.12,112.83,111.23,34203008,3819049984.0,2.242,0.726,44.444982635747294,37.60209706284178,8.975338078908862,0,0,0,0,0,0,0,0,
69,2021101809,111.9,116.43,116.88,111.16,47538556,5459069952.0,2.358,1.161,54.352500609130146,47.695079935352965,10.092982872511186,0,0,0,0,0,0,0,0,
70,2021101909,116.16,116.33,117.15,114.48,39593944,4584309760.0,2.465,1.479,62.78090945320052,56.829190397462185,9.13411046210922,0,0,0,0,0,0,0,0,
71,2021102009,116.29,116.39,118.28,115.43,34244812,3992359936.0,2.563,1.711,69.2312521464006,63.90563449910691,7.076444101644725,0,0,0,0,0,0,0,0,
72,2021102109,116.5,119.33,121.55,115.48,34794944,4069519872.0,2.694,2.022,74.9417056647465,69.44780315701072,5.542168657903815,0,0,0,0,0,0,0,0,
73,2021102209,120.825,119.82,122.02,118.43,38992696,4664010240.0,2.822,2.264,80.03994466225288,73.82735319300622,4.379550035995493,0,0,0,0,0,0,0,0,
74,2021102509,120.515,122.36,123.45,118.65,47834320,5811607552.0,2.975,2.555,85.52447191540602,78.02057080076858,4.193217607762364,0,0,0,0,0,0,0,0,
75,2021102609,122.99,122.93,127.088,121.8,59458928,7396363264.0,3.124,2.778,88.3342254894484,80.22928176976986,2.208710969001274,0,0,0,0,0,0,0,0,
76,2021102709,121.63,122.28,127.971,120.91,98245328,12192900096.0,3.253,2.882,89.82635952482543,80.8322751807398,0.602993410969944,0,0,0,0,0,0,0,0,
77,2021102809,122.855,121.16,123.45,120.34,58002460,7038629888.0,3.358,2.868,90.33016224396437,80.22491341321363,-0.6073617675261715,0,0,0,0,0,0,0,0,
78,2021102909,120.95,120.23,122.53,119.925,43320124,5228890112.0,3.441,2.771,90.08091031714943,78.78547299638134,-1.4394404168322836,0,0,0,0,0,0,0,0,
79,2021110109,119.45,125.23,125.44,118.22,54559780,6663014912.0,3.584,2.919,93.14554472920037,79.66701048897745,0.8815374925961095,0,0,0,0,0,0,0,0,
80,2021110209,124.98,127.63,128.43,124.31,53491936,6778544640.0,3.749,3.121,97.11516853925093,82.29199265691459,2.6249821679371337,0,0,0,0,0,0,0,0,
81,2021110309,127.75,130.53,131.09,126.66,59538832,7688288768.0,3.94,3.389,100.76351926793353,85.54601787786486,3.2540252209502682,0,0,0,0,0,0,0,0,
82,2021110409,132.01,137.5,138.74,130.86,84825152,11477176320.0,4.211,3.916,103.66513387600594,88.60801698493061,3.061999107065759,0,0,0,0,0,0,0,0,
83,2021110509,139.185,136.34,141.72,134.49,64920596,8938361856.0,4.448,4.215,104.33020796640702,90.01367087743034,1.4056538924997284,0,0,0,0,0,0,0,0,
84,2021110809,137.7,150.16,153.33,136.76,141494160,20957999104.0,4.854,5.111,106.14424051501966,91.66707146295934,1.653400585528999,0,0,0,0,0,0,0,0,
85,2021110909,154.01,148.92,155.5,144.08,98442600,14606600192.0,5.216,5.679,106.55047054652468,92.4128121823687,0.7457407194093548,0,0,0,0,0,0,0,0,
86,2021111009,143.93,139.87,149.292,138.565,82989152,11784599552.0,5.432,5.578,103.73339246807456,90.53900389903687,-1.873808283331826,0,0,0,0,0,0,0,0,
87,2021111109,142.955,146.01,148.7,140.219,67934848,9729529856.0,5.713,5.745,103.23486510883005,89.47584364948341,-1.0631602495534622,0,0,0,0,0,0,0,0,
88,2021111209,146.025,147.89,148.58,144.275,52162136,7666654720.0,6.0,5.898,103.3526873614908,89.26221329830231,-0.21363035118109508,0,0,0,0,0,0,0,0,
89,2021111509,148.0,146.49,148.9,142.91,52271272,7616139776.0,6.246,5.869,102.90205592514269,89.10614718657195,-0.1560661117303681,0,0,0,0,0,0,0,0,
90,2021111609,145.93,152.45,153.058,144.22,53100808,7979120128.0,6.554,6.079,104.45976929413828,90.56430375658033,1.4581565700083843,0,0,0,0,0,0,0,0,
91,2021111709,151.98,151.34,154.65,149.69,54528056,8252080128.0,6.824,6.106,105.39372966225415,92.23057383450883,1.6662700779285018,0,0,0,0,0,0,0,0,
92,2021111809,157.07,155.02,158.848,152.62,60612732,9412950016.0,7.123,6.239,106.3374032616621,94.03184838477252,1.8012745502636847,0,0,0,0,0,0,0,0,
93,2021111909,155.76,155.41,156.85,153.53,41668864,6475319808.0,7.404,6.282,107.22823411770935,95.83704933299717,1.8052009482246518,0,0,0,0,0,0,0,0,
94,2021112209,157.14,152.52,161.79,151.61,58674080,9198576640.0,7.624,6.084,106.1950338534794,96.22326459073052,0.38621525773335463,0,0,0,0,0,0,0,0,
95,2021112309,150.41,149.92,152.78,145.35,62852704,9320519680.0,7.791,5.715,104.39916268705343,95.50699795285529,-0.7162666378752363,0,0,0,0,0,0,0,0,
96,2021112409,149.46,157.8,158.0,147.27,60677064,9335549952.0,8.048,5.763,105.1602131735851,96.17367085261449,0.666672899759206,0,0,0,0,0,0,0,0,
97,2021112609,155.8,154.81,158.194,150.94,36245068,5630126080.0,8.244,5.57,104.84952751027885,96.55717533831965,0.38350448570515994,0,0,0,0,0,0,0,0,
98,2021112909,157.5,161.91,163.5,155.197,57438868,9113809920.0,8.518,5.717,106.18267749292002,98.19357275548667,1.636397417167018,0,0,0,0,0,0,0,0,
99,2021113009,163.28,158.37,164.37,155.7,75182560,11959300096.0,8.722,5.572,106.0062003679974,99.13081946460538,0.9372467091187104,0,0,1,1,0,1,0,0,0.42544775787742783
100,2021120109,160.37,149.11,161.8,148.7,64185120,9926590464.0,8.782,4.907,103.04288486595073,97.58959168037265,-1.5412277842327313,0,0,0,0,0,0,0,0,
101,2021120209,147.675,150.68,152.47,146.61,56161224,8407159808.0,8.853,4.406,100.8071114398646,95.42128561402609,-2.1683060663465596,0,0,0,0,0,0,0,0,
102,2021120309,151.645,144.01,152.44,140.77,65910028,9438400512.0,8.823,3.612,96.78657175122572,91.36196133514746,-4.059324278878634,0,0,0,0,0,0,0,0,
103,2021120609,141.135,139.06,145.47,134.27,66776492,9197831168.0,8.721,2.689,91.69255328786068,85.75281113679917,-5.6091501983482885,0,0,0,0,0,0,0,0,
104,2021120709,143.9,144.85,145.73,141.06,53359616,7657140224.0,8.696,2.236,88.83221820485875,81.32040296876995,-4.4324081680292124,0,0,0,0,0,0,0,0,
105,2021120809,144.96,145.24,146.901,142.88,40977480,5923919872.0,8.67,1.874,86.37124568071849,77.76486172846813,-3.555541240301821,0,0,0,0,0,0,0,0,
106,2021120909,145.16,138.1,146.6,137.79,53019928,7464869888.0,8.543,1.197,81.51849124890674,72.91561843405528,-4.849243294412858,0,0,0,0,0,0,0,0,
107,2021121009,141.29,138.55,141.56,136.184,42224288,5831603712.0,8.423,0.677,77.32248213348231,67.84068265663105,-5.07493577742423,0,0,0,0,0,0,0,0,
108,2021121309,138.25,133.8,139.79,133.46,42173964,5699539968.0,8.238,0.016,72.0771046973457,61.74505187884675,-6.095630777784294,0,0,0,0,0,0,0,0,
109,2021121409,131.67,135.6,137.16,130.3,50754648,6788720128.0,8.082,-0.406,67.94440597427538,56.45092391699572,-5.294127961851032,0,0,0,0,0,0,0,0,
110,2021121509,135.11,146.5,147.63,133.86,72426416,10054899712.0,8.075,-0.162,67.6396705694483,55.261439429480774,-1.189484487514946,0,0,1,0,0,0,0,0,
111,2021121609,147.0,138.64,148.8,137.06,63369552,8882230272.0,7.957,-0.379,64.14799850914471,53.31976402054022,-1.9416754089405543,0,0,0,0,0,0,0,0,
112,2021121709,136.3,137.75,141.98,135.39,55692276,7731425280.0,7.827,-0.589,60.49088492394836,51.145941284973134,-2.173822735567086,0,0,0,0,0,0,0,0,
113,2021122009,135.97,135.8,137.95,133.2,38195224,5149949952.0,7.671,-0.847,56.55801159562745,48.475282502662,-2.6706587823111363,0,0,0,0,0,0,0,0,
114,2021122109,138.185,144.25,144.44,135.195,57785168,8062029824.0,7.633,-0.598,55.640527787609386,47.48784155447419,-0.9874409481878104,0,0,1,1,0,0,0,0,
115,2021122209,142.65,143.88,144.434,140.35,46923616,6691600896.0,7.586,-0.415,54.56511677477093,46.58571964832829,-0.9021219061458936,0,0,0,0,0,0,0,0,
116,2021122309,143.89,146.14,149.0,143.88,48653692,7141875200.0,7.565,-0.15,54.519420357851146,45.93571065944951,-0.6500089888787812,0,0,0,1,0,0,0,0,
117,2021122709,147.51,154.36,154.86,146.45,53296376,8107429888.0,7.651,0.486,57.496909957723005,48.777616552515724,2.8419058930662118,0,0,0,0,0,0,0,0,
118,2021122809,155.88,153.15,156.585,151.4,58698968,9000129536.0,7.71,0.912,59.68206484224277,52.060009438332756,3.282392885817032,1,0,0,1,1,0,0,0,
119,2021122909,152.82,148.26,154.8,147.11,51300204,7645820416.0,7.693,0.978,59.63172394420158,53.2206601472046,1.1606507088718416,0,0,0,0,0,0,0,0,
120,2021123009,147.44,145.15,148.81,144.85,44357960,6494589952.0,7.629,0.856,58.32426203312261,52.188150731092534,-1.0325094161120631,0,0,0,0,0,0,0,0,
121,2021123109,146.16,143.9,148.46,143.58,49448144,7194086400.0,7.546,0.684,56.66781030197515,49.84473376597974,-2.3434169651127945,0,0,0,0,0,0,0,0,
122,2022010309,145.135,150.24,151.65,144.5,59477688,8894905344.0,7.547,0.871,57.845757774289325,49.76024142367446,-0.08449234230528191,0,0,1,1,0,1,0,0,-0.011843999476508271
123,2022010409,151.01,144.42,152.355,140.76,80200456,11578237952.0,7.463,0.703,56.51304313312286,48.0463454262388,-1.7138959974356567,0,0,1,1,0,0,0,0,
124,2022010509,142.815,136.15,144.185,135.2,65403164,9112076288.0,7.267,0.133,50.15202023008874,42.571745892748154,-5.474599533490647,0,0,0,0,0,0,0,0,
125,2022010609,136.19,136.23,137.72,131.85,64802936,8758049792.0,7.078,-0.309,43.720902467126734,36.25984129705478,-6.3119045956933775,0,0,0,0,0,0,0,0,
126,2022010709,136.28,132.0,137.592,131.185,58441104,7763140096.0,6.836,-0.868,34.1407564967929,28.419731414265982,-7.840109882788795,0,0,1,0,0,0,0,0,
127,2022011009,129.08,132.0,132.48,125.03,84671336,10879426560.0,6.603,-1.293,28.098212265118036,22.561098817863098,-5.8586325964028845,0,0,0,0,0,0,0,0,
128,2022011109,133.45,137.31,138.95,131.67,77153920,10490500096.0,6.449,-1.332,25.36791040384807,19.84160926440063,-2.7194895534624663,0,0,0,0,0,0,0,0,
129,2022011209,138.585,137.47,140.46,135.85,69669600,9615153152.0,6.302,-1.336,23.093228334270037,18.62839417675879,-1.2132150876418422,0,0,0,0,0,0,0,0,
130,2022011309,139.44,132.74,141.158,131.84,76618072,10395592704.0,6.094,-1.568,18.85182945773593,16.466379148143574,-2.1620150286152153,0,0,0,0,0,0,0,0,
131,2022011409,131.68,136.88,137.25,130.4,71078632,9585319936.0,5.949,-1.513,17.171602286722404,15.650858936865333,-0.8155202112782405,0,0,0,0,0,0,0,0,
132,2022011809,134.5,131.93,137.222,131.2,56589456,7549660160.0,5.74,-1.708,13.36081793741856,13.561663212985408,-2.089195723879925,0,0,0,0,0,0,0,0,
133,2022011909,133.55,128.27,134.5,127.54,69831848,9127901184.0,5.49,-2.028,8.281769096795543,9.903426239113884,-3.6582369738715244,0,0,0,0,0,0,0,0,
134,2022012009,126.04,121.89,128.59,119.96,91157296,11467033600.0,5.163,-2.582,3.113722478503007,5.4472477893109215,-4.456178449802962,0,0,0,0,0,0,0,0,
135,2022012109,120.14,118.81,125.0,117.69,95685264,11596300288.0,4.81,-3.14,-1.7547521657680818,0.8078250136533569,-4.639422775657565,0,0,0,0,0,0,0,0,
136,2022012409,115.4,116.53,119.5,107.6,116301816,13057373184.0,4.442,-3.653,-3.4296032881828893,-1.3607292170099186,-2.1685542306632755,0,0,0,0,0,0,0,0,
137,2022012509,114.1,111.13,115.07,107.8,85102904,9471790080.0,4.019,-4.286,-6.6212918460949055,-4.015048296299341,-2.6543190792894222,0,0,0,0,0,0,0,0,
138,2022012609,114.55,110.71,117.009,108.69,94752616,10720538624.0,3.611,-4.745,-9.485932600069006,-6.678093264550483,-2.6630449682511426,0,0,0,0,0,0,0,0,
139,2022012709,111.96,102.6,115.01,101.98,125954128,13374802944.0,3.114,-5.462,-12.771882650950118,-9.877374787201418,-3.199281522650935,0,0,0,0,0,0,0,0,
140,2022012809,101.55,105.24,106.9,99.375,98749520,10128827392.0,2.679,-5.813,-14.03850322738245,-11.740268850783309,-1.8628940635818907,0,0,0,0,0,0,0,0,
141,2022013109,107.93,114.25,116.25,105.75,97205992,10782900224.0,2.388,-5.543,-12.390073679011664,-10.815429870347245,0.9248389804360642,0,0,0,0,0,0,0,0,
142,2022020109,116.75,116.78,130.55,112.79,122467872,13748899840.0,2.146,-5.129,-10.05340369078668,-8.390701400556281,2.4247284697909635,0,0,0,0,0,0,0,0,
143,2022020209,129.89,122.76,131.96,118.95,180064992,22328780800.0,1.996,-4.429,-6.095847524156397,-4.201250242262745,4.1894511582935365,0,0,0,1,0,0,0,0,
144,2022020309,120.32,120.08,125.33,118.92,103599464,12582700032.0,1.818,-3.966,-2.9987572867102017,-0.48913972217809487,3.71211052008465,0,0,0,0,0,0,0,0,
145,2022020409,120.34,123.6,124.96,118.675,86212008,10526900224.0,1.695,-3.37,1.613565407731997,3.5011956801241695,3.9903354023022644,0,0,0,0,0,0,0,0,
146,2022020709,123.56,123.67,127.61,122.64,81672504,10238690304.0,1.58,-2.859,5.835818725328764,7.107959309174689,3.606763629050519,0,0,0,0,0,0,0,0,
147,2022020809,122.38,128.23,129.01,122.078,84902752,10654999552.0,1.531,-2.186,11.199949690891685,11.25508387580851,4.147124566633821,0,0,0,0,0,0,0,0,
148,2022020909,129.6,132.85,133.35,127.76,92948864,11994800128.0,1.546,-1.394,17.590410539305566,16.22700233662556,4.971918460817051,0,0,0,0,0,0,0,0,
149,2022021009,128.84,125.77,132.98,124.69,108939856,14006500352.0,1.463,-1.126,20.974000244294743,19.22191415952318,2.9949118228976204,0,0,0,0,0,0,0,0,
150,2022021109,126.14,113.18,127.4,111.84,164723248,19377840128.0,1.215,-1.557,19.827604717671207,18.101230041766172,-1.1206841177570084,0,0,0,0,0,0,0,0,
151,2022021409,115.51,114.27,118.23,110.01,135146416,15674394624.0,0.994,-1.815,19.212206964425917,15.777381679440367,-2.323848362325805,0,0,0,0,0,0,0,0,
152,2022021509,117.19,121.47,121.87,114.4,144139664,17093522432.0,0.882,-1.619,21.111627513963498,14.864396754072516,-0.9129849253678515,0,0,0,0,0,0,0,0,
153,2022021609,119.05,117.69,121.89,114.27,119109632,13777600512.0,0.725,-1.642,21.581336408615073,13.72654468755698,-1.137852066515535,0,0,0,0,0,0,0,0,
154,2022021709,116.26,112.37,116.885,111.86,98179640,11190099968.0,0.504,-1.915,20.25971452690945,11.473564232196736,-2.2529804553602446,0,0,0,0,0,0,0,0,
155,2022021809,113.9,113.83,115.558,110.03,114321232,12847800320.0,0.315,-2.026,19.607061269930213,9.424110405068362,-2.0494538271283744,0,0,0,0,0,0,0,0,
156,2022022209,115.27,115.65,119.17,110.0,141648448,16465399808.0,0.162,-1.993,19.671655620546304,8.098086171694746,-1.3260242333736159,0,0,0,0,0,0,0,0,
157,2022022309,117.4,109.76,118.6,108.05,120299432,13615001600.0,-0.063,-2.246,17.799363781163393,5.6150295732714,-2.483056598423346,0,0,0,0,0,0,0,0,
158,2022022409,104.56,116.61,118.71,102.75,142956576,15808100352.0,-0.182,-2.059,18.45821444335411,5.615813967588238,0.0007843943168381884,0,0,0,0,0,0,0,0,
159,2022022509,117.16,121.06,121.34,114.05,127820984,15263800320.0,-0.234,-1.655,20.570533846950696,8.346290308418162,2.7304763408299237,0,0,0,0,0,0,0,0,
160,2022022809,120.31,123.34,124.58,117.83,124666144,15234100224.0,-0.252,-1.201,23.249275729857658,12.60550403401298,4.259213725594819,0,0,0,0,0,0,0,0,
161,2022030109,122.33,113.83,123.39,112.83,126552240,14780142592.0,-0.397,-1.325,22.48876923466308,13.866680258388143,1.2611762243751627,0,0,0,0,0,0,0,0,
162,2022030209,115.47,118.28,119.45,113.325,118354512,13800599552.0,-0.474,-1.173,23.325160425047756,15.423280653024193,1.5566003946360496,0,0,0,0,0,0,0,0,
163,2022030309,118.13,111.98,119.31,108.81,123916720,14034400256.0,-0.631,-1.367,22.128031108795426,14.705308259047456,-0.7179723939767371,0,0,0,0,0,0,0,0,
164,2022030409,112.0,108.41,112.94,106.85,100671336,10966200320.0,-0.826,-1.686,20.000728728226306,12.030696182839279,-2.6746120762081773,0,0,0,0,0,0,0,0,
165,2022030709,108.53,102.95,109.45,101.3,92599968,9656089600.0,-1.084,-2.196,16.164965403530076,7.141715729892837,-4.888980452946441,0,0,0,0,0,0,0,0,
166,2022030809,102.81,105.53,109.635,100.115,135348320,14213600256.0,-1.291,-2.431,13.71240107386349,2.8408077001019194,-4.300908029790918,0,0,0,0,0,0,0,0,
167,2022030909,108.41,111.05,111.68,106.92,102310328,11196800000.0,-1.41,-2.296,13.55782641564464,1.4987197840437432,-1.3420879160581762,0,0,0,0,0,0,0,0,
168,2022031009,108.89,106.46,110.2,103.132,102557376,10775799808.0,-1.584,-2.399,12.2711123025706,-0.34532784238601266,-1.8440476264297558,0,0,0,0,0,0,0,0,
169,2022031109,108.13,104.29,109.5,103.83,87584432,9269550080.0,-1.776,-2.561,10.39234858680662,-2.985524375246996,-2.6401965328609833,0,0,0,0,0,0,0,0,
170,2022031409,102.99,102.25,105.23,101.06,89731680,9229700096.0,-1.983,-2.76,7.828754266861196,-6.505200547474317,-3.519676172227321,0,0,0,0,0,0,0,0,
171,2022031509,102.66,109.33,109.68,100.45,112425544,12058044416.0,-2.081,-2.512,8.82968420511817,-7.113718936826729,-0.6085183893524118,0,0,0,0,0,0,0,0,
172,2022031609,111.6,115.37,116.25,109.95,113689808,12893632512.0,-2.09,-1.971,12.53088676803771,-4.169119479837207,2.944599456989522,0,0,0,0,0,0,0,0,
173,2022031709,112.14,111.69,115.8,109.735,103201696,11498741760.0,-2.147,-1.716,14.186297066082211,-1.6879663702191294,2.4811531096180772,0,0,0,1,0,0,0,0,
174,2022031809,111.28,113.46,114.905,110.241,105834792,11978160128.0,-2.175,-1.403,16.505867078595955,1.1803045842841584,2.868270954503288,0,0,0,0,0,0,0,0,
175,2022032109,113.73,115.92,117.515,112.5,101905848,11682700288.0,-2.166,-1.013,20.508938405715114,4.699391178192457,3.5190865939082983,0,0,0,0,0,0,0,0,
176,2022032209,115.43,114.78,117.905,113.82,101672560,11737163776.0,-2.172,-0.755,23.529580083526106,7.587871954835364,2.8884807766429077,0,0,0,0,0,0,0,0,
177,2022032309,114.29,113.92,117.5,112.263,90579152,10402400256.0,-2.187,-0.589,26.372126779924322,9.57830170188545,1.9904297470500865,0,0,0,0,0,0,0,0,
178,2022032409,114.96,120.53,120.59,113.731,121961328,14386499584.0,-2.11,-0.109,32.901159775107324,13.772500189399338,4.194198487513887,0,0,0,0,0,0,0,0,
179,2022032509,119.915,119.67,121.37,117.29,95852384,11420272640.0,-2.048,0.222,38.235430623262175,17.924819822844555,4.152319633445217,0,0,0,0,0,0,0,0,
180,2022032809,117.7,120.24,120.365,116.775,92966152,11022900224.0,-1.979,0.507,43.298355224622355,21.927709255317552,4.0028894324729976,0,0,0,1,0,0,0,0,
181,2022032909,122.28,123.23,123.78,119.69,94143024,11452699648.0,-1.873,0.878,49.471124037528725,26.713874481904327,4.786165226586775,0,0,0,0,0,0,0,0,
182,2022033009,123.04,119.22,125.57,118.61,99476944,12176600064.0,-1.826,0.947,52.684833904306544,29.596481811651387,2.88260732974706,0,0,0,0,0,0,0,0,
183,2022033109,116.31,109.34,118.26,109.05,147004784,16359499776.0,-1.913,0.475,49.952229622329455,27.409439872854776,-2.187041938796611,0,0,0,0,0,0,0,0,
184,2022040109,110.48,108.19,111.32,106.12,111867072,12031178752.0,-2.009,0.042,46.83329417299154,23.775860352269575,-3.633579520585201,0,0,0,0,0,0,0,0,
185,2022040409,109.97,110.53,110.889,107.1,90220032,9860827136.0,-2.066,-0.175,45.0539718993531,21.435571013477244,-2.3402893387923314,0,0,1,0,0,0,0,0,
186,2022040509,109.685,106.82,111.6,106.078,79531960,8563990016.0,-2.169,-0.534,41.30966207792757,17.749199167430305,-3.6863718460469386,0,1,1,0,0,0,1,0,
187,2022040609,104.45,103.67,106.1,101.72,105256600,10873199616.0,-2.307,-0.971,36.142674738006136,12.299151022815053,-5.450048144615252,0,0,0,0,0,0,0,0,
188,2022040709,103.92,103.72,105.2,100.94,91895528,9488260096.0,-2.434,-1.296,31.557312272545502,6.79026545910699,-5.508885563708063,0,0,0,0,0,0,0,0,
189,2022040809,102.51,101.0,105.18,100.436,92746664,9411545088.0,-2.588,-1.674,25.90682553732509,0.30496765310057583,-6.485297806006415,0,0,0,0,0,0,0,0,
190,2022041109,98.6,97.37,100.32,95.96,95527656,9283810304.0,-2.781,-2.135,21.093107773614747,-5.6689870012033765,-5.973954654303952,0,0,0,0,0,0,0,0,
191,2022041209,98.78,95.1,100.0,94.61,89246448,8624149504.0,-2.991,-2.585,16.34387152893987,-11.301057828469965,-5.632070827266588,0,0,0,0,0,0,0,0,
192,2022041309,95.3,97.74,98.31,94.66,77728416,7550236672.0,-3.151,-2.764,13.44209875795412,-15.017179248151848,-3.7161214196818833,0,0,0,0,0,0,0,0,
193,2022041409,98.37,93.06,98.88,92.7,73354368,6981367808.0,-3.363,-3.112,9.517219811026955,-18.907954818394202,-3.8907755702423543,0,0,0,0,0,0,0,0,
194,2022041809,92.03,93.89,95.12,91.72,80605752,7533179904.0,-3.549,-3.299,7.051390146860221,-21.67485046826647,-2.766895649872268,0,0,0,0,0,0,0,0,
195,2022041909,93.385,96.93,97.02,92.89,77069496,7376970240.0,-3.68,-3.244,6.678236306815037,-22.523821768558236,-0.8489713002917654,0,0,0,0,0,0,0,0,
196,2022042009,97.84,94.02,98.4,93.22,62489048,5927304192.0,-3.84,-3.31,4.748968653291378,-23.79160553611456,-1.267783767556324,0,0,1,1,0,0,0,1,0.08894207754906659
197,2022042109,95.16,89.85,96.14,89.27,76680632,7025370112.0,-4.044,-3.535,2.0842715140596795,-25.787674868877303,-1.996069332762744,0,0,0,0,0,0,0,0,
198,2022042209,90.03,88.14,91.38,87.73,75017648,6694300160.0,-4.256,-3.753,-0.3374237736251757,-27.97122970105758,-2.1835548321802776,0,0,0,0,0,0,0,0,
199,2022042509,89.86,90.69,91.3,87.0,93481040,8398819840.0,-4.419,-3.742,-0.8193808809866354,-28.884528942093723,-0.9132992410361425,0,0,0,0,0,0,0,0,
200,2022042609,89.74,85.16,90.89,82.17,89127400,7706685952.0,-4.643,-3.972,-1.7047802346008183,-29.671978429763925,-0.7874494876702016,0,0,0,0,0,0,0,0,
201,2022042709,84.25,84.91,87.81,83.8,83125056,7099979776.0,-4.854,-4.113,-2.547952134181152,-30.422470028714542,-0.7504915989506173,0,0,0,0,0,0,0,0,
202,2022042809,86.67,89.64,90.54,84.82,91495448,7908939776.0,-4.986,-3.923,-1.1602180147717007,-29.60411095675535,0.8183590719591933,0,0,0,0,0,0,0,0,
203,2022042909,88.05,85.52,91.73,85.32,82647704,7271076864.0,-5.161,-3.939,-1.683927694732212,-29.677226681789534,-0.07311572503418517,0,0,0,0,0,0,0,0,
204,2022050209,85.655,89.84,90.86,84.9,98304088,8576180224.0,-5.264,-3.675,-0.19604254979260105,-28.678372070168876,0.9988546116206578,0,0,0,0,0,0,0,0,
