,dt_period,open,close,high,low,vol,turnover,m1,m2,jw,R6,duanxian,long,short,long_stop,short_stop,long_in,long_out,short_in,short_out,profit_rate
383,2023011809,114.13,110.6,114.278,110.38,15347918,1754731264.0,2.257,4.959,114.3692722845775,96.84378113615143,0.13312180098328952,0,0,0,0,0,0,0,0,
384,2023011909,111.4,113.96,114.47,110.68,18489928,2136694144.0,2.532,4.97,114.59479722932576,97.64420711608273,0.8004259799312905,0,0,0,0,0,0,0,0,
385,2023012009,115.682,117.24,117.38,115.345,18342688,2191653376.0,2.834,5.085,115.27461776049634,99.13681395401409,1.492606837931362,0,0,0,0,0,0,0,0,
386,2023012309,117.38,116.91,118.38,115.555,13590219,1620145280.0,3.112,5.092,115.26267814778089,100.3007869534903,1.163972999476215,0,0,0,0,0,0,0,0,
387,2023012409,112.38,116.82,117.33,112.38,7807114,930843904.0,3.37,5.026,115.13438353102416,101.2635666881112,0.9627797346208951,0,0,0,0,0,0,0,0,
388,2023012509,115.89,117.63,118.18,114.9,9704954,1159010560.0,3.622,4.951,115.26724993162671,102.41866907243423,1.1551023843230297,0,0,0,0,0,0,0,0,
389,2023012609,118.38,117.95,118.63,116.158,11170977,1201315840.0,3.861,4.846,115.33776106772353,103.60439504266469,1.1857259702304646,0,0,1,0,0,0,0,0,
390,2023012709,117.07,115.76,117.95,114.215,18027374,2119583232.0,4.053,4.587,114.44651028335292,103.89683857606053,0.29244353339583995,0,0,0,0,0,0,0,0,
391,2023013009,109.07,108.58,110.52,107.24,21918216,2444696064.0,4.135,3.952,110.70006415035598,101.12288693532626,-2.7739516407342677,0,0,0,0,0,0,0,0,
392,2023013109,106.8,107.58,109.42,106.31,15589248,1690826368.0,4.195,3.355,106.89422957150222,97.16583582745247,-3.957051107873795,0,0,0,0,0,0,0,0,
393,2023020109,109.24,110.2,111.65,107.559,16622999,1850622080.0,4.284,2.981,104.49582887369837,94.16001180118108,-3.005824026271384,0,0,0,0,0,0,0,0,
394,2023020209,109.88,107.12,110.2,105.26,24555116,2686069248.0,4.322,2.492,100.42222733432482,90.63885047365693,-3.5211613275241547,0,0,0,0,0,0,0,0,
395,2023020309,105.43,103.71,106.88,103.2,15984220,1706168320.0,4.309,1.901,94.82402270722733,86.0627369123999,-4.576113561257031,0,0,0,0,0,0,0,0,
396,2023020609,101.2,102.83,103.71,100.69,15337475,1570924032.0,4.282,1.37,88.81806670023602,81.27158010993719,-4.791156802462709,0,0,0,0,0,0,0,0,
397,2023020709,104.22,102.88,104.61,101.111,16861658,1770804224.0,4.253,0.941,83.30956869826866,76.9244413560866,-4.347138753850587,0,0,0,0,0,0,0,0,
398,2023020809,104.48,102.49,107.57,100.978,14329488,1511564032.0,4.218,0.575,78.18608148943045,73.06322426526606,-3.8612170908205456,0,0,0,0,0,0,0,0,
399,2023020909,105.88,105.84,107.14,105.13,16281295,1765980672.0,4.226,0.456,75.38988320291531,71.10943897200482,-1.9537852932612338,0,0,0,0,0,0,0,0,
400,2023021009,103.18,101.03,103.92,100.2,18776036,1890541696.0,4.165,0.107,70.36782860757322,68.13930941112243,-2.9701295608823983,0,0,0,0,0,0,0,0,
401,2023021309,103.37,102.17,103.66,101.59,18544912,1948085120.0,4.12,-0.107,66.51041118871913,65.61352882484611,-2.525780586276312,0,0,0,0,0,0,0,0,
402,2023021409,100.93,101.6,102.58,99.37,12978395,1330750464.0,4.067,-0.302,62.79614556565153,63.257119218354134,-2.3564096064919795,0,0,1,0,0,0,0,0,
403,2023021509,99.77,100.46,100.86,99.38,18910236,1870768002.0,3.998,-0.509,58.91525497798787,60.62810047752221,-2.629018740831924,0,0,0,0,0,0,0,0,
404,2023021609,100.09,100.49,101.9,99.425,21747094,2231280896.0,3.93,-0.662,55.50998045886843,58.12252782873199,-2.5055726487902206,0,0,0,0,0,0,0,0,
405,2023021709,98.38,97.39,98.83,96.635,18121644,1812818176.0,3.821,-0.934,50.882554701891564,54.52995189497554,-3.59257593375645,0,0,0,0,0,0,0,0,
406,2023022109,93.88,92.48,94.95,92.09,27172732,2603242240.0,3.649,-1.389,44.21772444737118,48.89852314865878,-5.631428746316757,0,0,0,0,0,0,0,0,
407,2023022209,92.955,92.16,95.28,90.96,24484024,2318363392.0,3.48,-1.742,38.16997944244176,41.78332559079534,-7.115197557863439,0,0,0,0,0,0,0,0,
408,2023022309,97.48,91.54,99.12,89.53,40482948,3843703040.0,3.309,-2.026,32.524399781231466,33.70148234769424,-8.081843243101105,0,0,0,0,0,0,0,0,
409,2023022409,87.45,86.38,89.58,85.45,36174520,3195776768.0,3.076,-2.49,24.85048641605499,25.457967836932937,-8.243514510761301,0,0,0,0,0,0,0,0,
410,2023022709,88.23,86.63,88.58,86.285,25839998,2292614656.0,2.857,-2.806,18.018445595601662,18.05327042632672,-7.404697410606218,0,0,0,0,0,0,0,0,
411,2023022809,85.84,85.17,86.65,84.76,24597162,2168674304.0,2.629,-3.091,11.235506409400358,11.349178018874085,-6.7040924074526345,0,0,0,0,0,0,0,0,
412,2023030109,90.3,87.33,90.53,86.48,35434896,3196000768.0,2.44,-3.161,6.460755678918957,6.463496483424166,-4.885681535449919,0,0,0,0,0,0,0,0,
413,2023030209,86.34,87.13,88.225,85.375,25691768,2216970752.0,2.258,-3.185,1.8959214266444349,2.625645547010876,-3.8378509364132896,0,0,0,0,0,0,0,0,
414,2023030309,87.49,87.08,87.85,85.82,25834348,2296148224.0,2.084,-3.165,-2.204974794494092,-0.4680252732989345,-3.0936708203098107,0,0,1,1,0,0,0,0,
